battery,timestep,RUL,age,capacity,current,resistance,SOC,voltage,event
463,47,53.5169444444444,718.260366327113,1.976080243064,-4.3,0.0160111290257159,72.8031175028613,3.54928655988984,1
463,48,52.5169444444444,723.606212188285,1.97349819951306,-4.3,0.0160260973941272,47.0533537412071,3.54216344726964,1
463,49,51.5169444444444,729.002630172723,1.97089172962657,-4.3,0.0160412073644836,60.4168599882724,3.25633986632029,1
463,50,50.5169444444444,732.948874534425,1.96898569359987,-4.3,0.0160522568486964,57.8835888309209,3.54481947881714,1
463,51,49.5169444444444,738.341282139667,1.96638116072654,-4.3,0.0160673555899911,33.1177340646812,3.51991274412475,1
463,52,48.5169444444444,742.320426717325,1.96445923389553,11.7,0.0160784971948085,69.4488725695102,3.54831927645902,1
463,53,47.5169444444444,747.680117518945,1.96187050323835,-4.3,0.016093504329053,45.143621419792,3.54203568294305,1
463,54,46.5169444444444,753.088612536104,1.95925820014506,-4.3,0.0161086481151011,62.0204473652704,3.25622600566297,1
463,55,45.5169444444444,757.100332354657,1.9573205394727,-4.3,0.016119880930593,58.3263341323527,3.5452313896969,1
463,56,44.5169444444444,762.389526493074,1.95476585870384,11.7,0.0161346906741806,34.3780174627359,3.53795222524362,1
463,57,43.5169444444444,766.31005524079,1.9528722433187,-4.3,0.0161456681546742,72.4914018861208,3.54975000997998,1
463,58,42.5169444444444,771.529559008897,1.9503512229987,-4.3,0.0161602827652249,49.1983809066622,3.54325415240065,1
463,59,41.5169444444444,776.740226615059,1.94783447054493,-4.3,0.0161748726345222,48.4370541856857,3.24848810979534,1
463,60,40.5169444444444,780.672775324654,1.94593504951819,11.7,0.016185883770909,64.7780011136594,3.54728480213397,1
463,61,39.5169444444444,786.017786671235,1.94335340903779,-4.3,0.0162008498026795,42.3139464546888,3.54187730958782,1
463,62,38.5169444444444,791.447174061667,1.94073101492821,-4.3,0.0162160520873727,64.8989510445682,3.25612080018814,1
463,63,37.5169444444444,795.451728715834,1.93879681503025,-4.3,0.0162272648404043,59.5517755140803,3.5460212923662,1
463,64,36.5169444444444,800.750603654123,1.93623745843506,-4.3,0.0162421016902315,37.9260021068023,3.54101868748523,1
463,65,35.5169444444444,804.84040882893,1.93426208253563,11.7,0.016253553144721,74.0165913455026,3.26610678504877,1
463,66,34.5169444444444,810.112047541266,1.93171588103757,-4.3,0.0162683137331155,57.0768198293745,3.5455794236016,1
463,67,33.5169444444444,815.41100919846,1.92915648255714,-4.3,0.0162831508257557,36.2991310116627,3.5407307683073,1
463,68,32.5169444444444,819.505594870769,1.92717879767742,-4.3,0.0162946156656382,75.5661257750013,3.27694556955845,1
463,69,31.5169444444444,824.797882076153,1.92462262295722,-4.3,0.0163094340698132,56.4492401353779,3.54560891461296,1
463,70,30.5169444444444,830.122365863936,1.92205089728772,11.7,0.016324342624419,36.5278110729703,3.54099959171926,1
463,71,29.5169444444444,834.096653672463,1.9201313162762,-4.3,0.0163354706302829,73.3519672908201,3.26253020622568,1
463,72,28.5169444444444,839.4507756913,1.9175452753411,-4.3,0.0163504621719356,58.392435467955,3.54627190445715,1
463,73,27.5169444444444,844.805092843247,1.91495914015671,-4.3,0.0163654542599611,39.3371739412695,3.54193400924084,1
463,74,26.5169444444444,850.156685041557,1.91237432112493,-4.3,0.0163804387181164,63.8972790017655,3.25382700722819,1
463,75,25.5169444444444,854.15160154883,1.91044477645191,-4.3,0.0163916244843367,62.9341695785666,3.54765936261618,1
463,76,24.5169444444444,859.391454662815,1.90791392739786,11.7,0.0164062960730559,44.7568836913721,3.5433682606357,1
463,77,23.5169444444444,864.780405984407,1.90531106390953,-4.3,0.0164213851367563,46.7973867469907,3.24455033301625,1
463,78,22.5169444444444,868.810599369856,1.90336448050436,-4.3,0.0164326696782356,69.8685316803026,3.55002083019596,1
463,79,21.5169444444444,874.102935642182,1.90080828208483,-4.3,0.0164474882197981,52.1044397220761,3.54520385934552,1
463,80,20.5169444444444,879.382549002362,1.89825822883186,-4.3,0.0164622711372066,34.765666178083,3.54032911442899,1
463,81,19.5169444444444,883.428848741113,1.89630386605804,-4.3,0.0164736007764751,70.8659562148149,3.25639709602159,1
463,82,18.5169444444444,888.680881495211,1.89376713423781,-4.3,0.0164883064681866,62.11589839652,3.54785938832459,1
463,83,17.5169444444444,893.957023948547,1.89121875743285,11.7,0.0165030796670559,45.6755365311767,3.54401282889726,1
463,84,16.5169444444444,899.291879620516,1.88864202214329,11.7,0.0165180172629374,39.417332278402,3.23736535599348,1
463,85,15.5169444444444,903.3651687345,1.88667462350124,-4.3,0.0165294224724566,74.8185102864807,3.55240460880278,1
463,86,14.5169444444444,908.622365480834,1.88413539747276,-4.3,0.0165441426233463,59.2866309158067,3.54735820970135,1
463,87,13.5169444444444,913.920510543834,1.88157639340733,-4.3,0.0165589774295227,43.7122391467845,3.54382799228139,1
463,88,12.5169444444444,919.239542462826,1.87900730099045,-4.3,0.0165738707188959,40.76403783585,3.23799659670943,1
463,89,11.5169444444444,923.200071580078,1.87709436542682,-4.3,0.0165849602004242,75.6316046498888,3.55301498062838,1
463,90,10.5169444444444,928.61654941375,1.87447820663316,-4.3,0.0166001263383585,60.9777035501875,3.54804676671986,1
463,91,9.51694444444444,933.87684841102,1.87193748221748,-4.3,0.0166148551755509,46.5248049190972,3.54470770848422,1
463,92,8.51694444444444,939.258560300646,1.86933811537479,-4.3,0.0166299239688418,32.9444922513385,3.51286778294104,1
463,93,7.51694444444444,944.665116242797,1.86672674885473,-4.3,0.0166450623254798,67.2797586223017,3.25213309592235,1
463,94,6.51694444444444,948.67202271797,1.86479141302722,11.7,0.0166562816636103,67.0186229600222,3.55004473323266,1
463,95,5.51694444444444,953.960237907907,1.86223720509048,11.7,0.0166710886661421,54.1857804089422,3.5466834807587,1
463,96,4.51694444444444,959.267394036201,1.85967384868051,11.7,0.0166859487033014,41.317398277779,3.54386643502608,1
463,97,3.51694444444444,964.583823142681,1.85710601342208,11.7,0.0167008347047995,41.2317252390106,3.23696786855127,1
463,98,2.51694444444444,968.419582757389,1.85525334152818,11.7,0.0167115748317207,73.0521979578135,3.25760527338128,1
463,99,1.51694444444444,973.736924725388,1.85268506535764,11.7,0.0167264633892311,66.2912668664728,3.5501248926917,1
463,100,0.516944444444444,979.144846602348,1.85007303909107,-4.3,0.0167416055704866,54.3425234253352,3.54703482238414,1
103,0,23.0,500.0,2.0815,11.7,0.0154,100.0,3.5842,0
103,1,22.0,503.713748268393,2.07970625958637,-4.3,0.0154103984951515,68.2967915266045,3.54498985553162,0
103,2,21.0,510.441919146039,2.07645655305246,-4.3,0.0154292373736089,57.4543764188296,3.54194252979894,0
103,3,20.0,517.222401002932,2.07318158031558,-4.3,0.0154482227228082,46.7938414922388,3.53949116339166,0
103,4,19.0,524.004711460446,2.0699057243646,-4.3,0.0154672131920892,36.5332742731598,3.53708250556202,0
103,5,18.0,530.632438333118,2.0667045322851,-4.3,0.0154857708273327,26.6772439627254,3.53406529799866,0
103,6,17.0,537.432851243568,2.06341993284936,-4.3,0.015504811983482,17.2223622259023,3.52901557570955,0
103,7,16.0,544.089344405043,2.06020484665236,-4.3,0.0155234501643341,7.95833008941956,3.51269373969957,0
103,8,15.0,550.784751804471,2.05697096487844,-4.3,0.0155421973050525,24.4385164249933,3.22503231183909,0
103,9,14.0,557.479385150365,2.05373745697237,-4.3,0.015560942278421,47.5045417700016,3.25491707344199,0
103,10,13.0,564.247488350481,2.05046846312672,-4.3,0.0155798929673813,70.2049659016505,3.26527945466788,0
103,11,12.0,567.618814136651,2.048840112772,-4.3,0.0155893326795826,84.0239282406046,3.5537283696023,0
103,12,11.0,574.392181038229,2.04556857655854,-4.3,0.015608298106907,76.3342761205587,3.54908464715125,0
103,13,10.0,581.164125709251,2.04229772728243,-4.3,0.0156272595519859,68.882380079386,3.5461421497739,0
103,14,9.0,587.880546944152,2.03905369582597,-4.3,0.0156460655314436,61.686393959379,3.5440177356962,0
103,15,8.0,594.52772498658,2.03584310883148,-4.3,0.0156646776299624,54.8072302394087,3.54233814218467,0
103,16,7.0,601.39597022588,2.0325257463809,-4.3,0.0156839087166325,48.4046579509518,3.54092691917792,0
103,17,6.0,607.940531308275,2.0293647233781,-4.3,0.0157022334876632,42.3685683042946,3.53961341188287,0
103,18,5.0,614.835261452536,2.02603456871842,-4.3,0.0157215387320671,36.9300823872701,3.5383652687402,0
103,19,4.0,621.533349700309,2.02279939209475,-4.3,0.0157402933791609,31.6391814440726,3.53697649478041,0
103,20,3.0,628.125077489767,2.01961558757244,-4.3,0.0157587502169713,26.4360005392116,3.53529117951275,0
103,21,2.0,634.690469917861,2.01644450302967,-4.3,0.01577713331577,21.7817688610806,3.53330566673766,0
103,22,1.0,641.25342354326,2.01327459642861,-4.3,0.0157955095859211,17.3358885843507,3.53061624623526,0
103,23,0.0,647.83289365625,2.01009671236403,-4.3,0.0158139321022375,13.3222744792641,3.5268910338616,0
373,0,24.0,500.0,2.0815,11.7,0.0154,100.0,3.5842,0
373,1,23.0,504.350987752133,2.07939847291572,-4.3,0.015412182765706,64.6802504234151,3.5438456620827,0
373,2,22.0,512.67427963595,2.07537832293584,-4.3,0.0154354879829807,35.3285247829642,3.53661051257192,0
373,3,21.0,521.080226632757,2.07131825053638,-4.3,0.0154590246345717,20.8375176524146,3.21550766867913,0
373,4,20.0,525.301323944736,2.06927946053469,11.7,0.0154708437070453,96.4491147514422,3.35111258643613,0
373,5,19.0,533.710789395687,2.06521768872188,-4.3,0.0154943902103079,68.4357326159576,3.54540583161949,0
373,6,18.0,542.009878226389,2.06120922881665,-4.3,0.0155176276590339,40.4141977252654,3.53829966063467,0
373,7,17.0,550.54959875805,2.05708454379986,-4.3,0.0155415388765225,12.7149389457096,3.52374863427151,0
373,8,16.0,558.768991093316,2.05311457730193,-4.3,0.0155645531750613,77.4201593463071,3.26753720076346,0
373,9,15.0,563.062852055648,2.05104064245712,11.7,0.0155765759857558,77.7146731448874,3.54963692275237,0
373,10,14.0,571.481249914368,2.04697455629136,-4.3,0.0156001474997602,51.270169961531,3.54121245412912,0
373,11,13.0,579.625005435351,2.04304112237473,-4.3,0.015622950015219,25.0466220895483,3.53407127258465,0
373,12,12.0,587.743036320681,2.03912011345711,-4.3,0.0156456805016979,40.2502774086959,3.24811370224547,0
373,13,11.0,591.799242800093,2.03716096572755,-4.3,0.0156570378798403,92.735328330615,3.56964225822813,0
373,14,10.0,599.931969241221,2.03323285885649,11.7,0.0156798095138754,67.7473953523136,3.54598934401726,0
373,15,9.0,608.141569451409,2.02926762195497,11.7,0.0157027963944639,43.1040901031783,3.53978889221448,0
373,16,8.0,616.705320288548,2.02513133030063,-4.3,0.0157267748968079,18.7411410578098,3.53126234151667,0
373,17,7.0,624.948897822008,2.02114968235197,-4.3,0.0157498569139016,52.4395690055837,3.25580523961055,0
373,18,6.0,629.120994393965,2.01913455970771,-4.3,0.0157615387843031,90.4056116445035,3.56259387998433,0
373,19,5.0,637.504668570795,2.01508524508031,-4.3,0.0157850130719982,67.252267674729,3.54628938042281,0
373,20,4.0,645.893146356936,2.0110336103096,11.7,0.0158085008097994,44.4520444717997,3.54058320141483,0
373,21,3.0,654.218657446406,2.00701238845339,11.7,0.0158318122408499,22.2319338359837,3.53380730798336,0
373,22,2.0,662.580600999792,2.0029735697171,-4.3,0.0158552256827994,36.9238917166425,3.242312393422,0
373,23,1.0,666.733206796011,2.00096786111753,-4.3,0.0158668529790288,95.1178903829204,3.29719212495335,0
373,24,0.0,675.131387767194,1.99691153970844,-4.3,0.0158903678857481,76.8801865793038,3.55058159782395,0
438,0,78.6836111111111,500.0,2.0815,11.7,0.0154,100.0,3.5842,1
438,1,77.6836111111111,504.478432595373,2.07933691705643,-4.3,0.015412539611267,69.805024254248,3.54552471085722,1
438,2,76.6836111111111,510.62549793181,2.07636788449894,-4.3,0.0154297513942091,57.8484565454679,3.54204475599874,1
438,3,75.6836111111111,516.99061447597,2.07329353320811,-4.3,0.0154475737205327,46.2879158774021,3.53937087616655,1
438,4,74.6836111111111,523.216530686078,2.07028641567862,-4.3,0.015465006285921,35.0867997545413,3.51544528283464,1
438,5,73.6836111111111,529.433531040874,2.06728360450726,-4.3,0.0154824138869144,61.9435917176804,3.26343963161373,1
438,6,72.6836111111111,533.60472528128,2.06526891768914,-4.3,0.0154940932307876,86.8434539820653,3.55591668180443,1
438,7,71.6836111111111,539.855340471671,2.06224987055218,-4.3,0.0155115949533207,76.5705996800247,3.5487774928313,1
438,8,70.6836111111111,546.006602605141,2.05927881094172,-4.3,0.0155288184872944,66.4863928364631,3.54491682752591,1
438,9,69.6836111111111,552.262320990177,2.05625729896174,-4.3,0.0155463344987725,56.8085828994918,3.54230124209885,1
438,10,68.6836111111111,558.442024584758,2.05327250212556,11.7,0.0155636376688373,47.3218565875965,3.54013494217954,1
438,11,67.6836111111111,564.641165281795,2.05027831716889,11.7,0.015580995262789,38.0261645236104,3.53787946782624,1
438,12,66.6836111111111,570.797093380006,2.04730500389746,11.7,0.015598231861464,47.7863446962036,3.2546804670862,1
438,13,65.6836111111111,577.046254286671,2.04428665917954,11.7,0.0156157295120027,71.1812133373914,3.26516795798909,1
438,14,64.6836111111111,581.170127041659,2.04229482863888,11.7,0.0156272763557166,85.8203898697401,3.55546635313739,1
438,15,63.6836111111111,587.378451668454,2.03929620784414,11.7,0.0156446596646717,77.6317302025269,3.54989067942951,1
438,16,62.6836111111111,593.619143205483,2.03628195383175,11.7,0.0156621336009754,70.0800548148097,3.54671811423626,1
438,17,61.6836111111111,599.822362135967,2.03328579908833,11.7,0.0156795026139807,62.5063229474995,3.54439370659682,1
438,18,60.6836111111111,606.041253053544,2.03028207477514,-4.3,0.0156969155085499,55.3522630568793,3.54261378255499,1
438,19,59.6836111111111,612.338164144809,2.02724066671806,-4.3,0.0157145468596055,48.397468681583,3.54106340987493,1
438,20,58.6836111111111,618.557138942082,2.02423690189097,-4.3,0.0157319599890378,42.0881354266381,3.53968280109627,1
438,21,57.6836111111111,624.750906462001,2.02124531217885,-4.3,0.0157493025380936,35.760436461237,3.53358863243101,1
438,22,56.6836111111111,630.922021164838,2.01826466377738,-4.3,0.0157665816592615,45.8798955377959,3.25140839492736,1
438,23,55.6836111111111,637.118190457952,2.01527191400881,-4.3,0.0157839309332823,61.1451660682141,3.25962066229392,1
438,24,54.6836111111111,643.357835855764,2.01225816528167,-4.3,0.0158014019403961,76.4555972618975,3.26455714226466,1
438,25,53.6836111111111,647.551137894846,2.01023280039679,11.7,0.0158131431861056,87.0303428941745,3.2968143901133,1
438,26,52.6836111111111,653.907162421148,2.00716284055059,11.7,0.0158309400547792,82.5739793539869,3.5536888480393,1
438,27,51.6836111111111,659.953011923176,2.00424269524111,11.7,0.0158478684333849,78.2693759916426,3.55111180082655,1
438,28,50.6836111111111,666.295043385236,2.00117949404493,11.7,0.0158656261214787,74.1746609791304,3.54922339825115,1
438,29,49.6836111111111,672.391560494741,1.99823487628104,11.7,0.0158826963693853,70.5184529404572,3.54784457235129,1
438,30,48.6836111111111,678.606072662603,1.99523326690396,11.7,0.0159000970034553,66.8505065026883,3.54666590705404,1
438,31,47.6836111111111,684.880000376467,1.99220295981817,11.7,0.0159176640010541,63.621622617481,3.54576302757433,1
438,32,46.6836111111111,691.028603078551,1.98923318471306,11.7,0.0159348800886199,60.6097657649862,3.54500387270129,1
438,33,45.6836111111111,697.198627211987,1.98625306305661,-4.3,0.0159521561561936,58.0406772604448,3.54441432206996,1
438,34,44.6836111111111,703.399218237542,1.98325817759127,-4.3,0.0159695178110651,55.6898755590255,3.54391071985406,1
438,35,43.6836111111111,709.636707062436,1.98024547048884,-4.3,0.0159869827797748,54.0115936783798,3.54358704399331,1
438,36,42.6836111111111,715.837024751402,1.97725071704507,-4.3,0.0160043436693039,52.328630271031,3.54327043872857,1
438,37,41.6836111111111,721.949139038311,1.9742985658445,-4.3,0.0160214575893073,50.8689924441535,3.54301046707443,1
438,38,40.6836111111111,728.1769538285,1.97129053130083,-4.3,0.0160388954707198,49.8589750292937,3.54285795066878,1
438,39,39.6836111111111,734.418102024356,1.96827605672224,-4.3,0.0160563706856682,49.3018270307829,3.54280980738443,1
438,40,38.6836111111111,740.6189080206,1.96528106742605,-4.3,0.0160737329424577,48.9718875490363,3.5428130905868,1
438,41,37.6836111111111,746.748515688137,1.96232046692263,-4.3,0.0160908958439268,48.870595073425,3.54286743886954,1
438,42,36.6836111111111,753.031554215138,1.95928575931409,-4.3,0.0161084883518024,49.2252756184865,3.54302705554827,1
438,43,35.6836111111111,759.240216315965,1.95628697551939,11.7,0.0161258726056847,49.5819824428243,3.5431862010566,1
438,44,34.6836111111111,765.437807435082,1.95329353900886,11.7,0.0161432258608182,50.6293554190039,3.54350243067293,1
438,45,33.6836111111111,771.602918668082,1.95031579028332,-4.3,0.0161604881722706,51.9104943654062,3.54387333508683,1
438,46,32.6836111111111,777.818112534923,1.94731385164563,-4.3,0.0161778907150978,53.6560039146637,3.54435636702303,1
438,47,31.6836111111111,784.031282002443,1.94431289079282,-4.3,0.0161952875896068,55.6377986441004,3.5449042699485,1
438,48,30.6836111111111,790.063344996046,1.94139940436691,-4.3,0.0162121773659889,58.0900682044244,3.54558175115917,1
438,49,29.6836111111111,796.318857819595,1.93837799167314,-4.3,0.0162296928018949,60.5475126016138,3.54629274597073,1
438,50,28.6836111111111,802.583257983371,1.93535228639403,-4.3,0.0162472331223534,63.4764313071975,3.54717564871435,1
438,51,27.6836111111111,808.615306676711,1.93243880687515,11.7,0.0162641228586948,66.648764273524,3.54820280488165,1
438,52,26.6836111111111,814.961700834126,1.92937349849712,11.7,0.0162818927623356,70.2936241012361,3.54951226624631,1
438,53,25.6836111111111,821.133032115184,1.92639274548837,-4.3,0.0162991724899225,74.1842478157982,3.5511217788249,1
438,54,24.6836111111111,827.153766055332,1.92348473099527,-4.3,0.0163160305449549,78.5545044283522,3.55330613226678,1
438,55,23.6836111111111,833.118406044522,1.9206038098805,-4.3,0.0163327315369247,83.1719588499941,3.55632138252623,1
438,56,22.6836111111111,839.087267481137,1.91772084980661,-4.3,0.0163494443489472,86.3915137995637,3.2737731086655,1
438,57,21.6836111111111,847.059716406582,1.91387015697562,-4.3,0.0163717672059384,72.3119496474517,3.25672639778131,1
438,58,20.6836111111111,853.090882038868,1.91095710397523,11.7,0.0163886544697088,56.2714034826744,3.25043948371043,1
438,59,19.6836111111111,859.219250561765,1.90799710197867,-4.3,0.0164058139015729,39.7098723540137,3.2389276918925,1
438,60,18.6836111111111,865.552190677033,1.90493829190299,-4.3,0.0164235461338957,38.4024375014767,3.54188182473198,1
438,61,17.6836111111111,871.621987274993,1.90200658014618,-4.3,0.01644054156437,45.1266503252014,3.54360661377844,1
438,62,16.6836111111111,877.809547011858,1.89901798879327,-4.3,0.0164578667316332,52.3429416797213,3.54530490665642,1
438,63,15.6836111111111,883.9183478657,1.89606743798087,11.7,0.016474971374024,59.819540426017,3.54718866577162,1
438,64,14.6836111111111,890.126210745055,1.89306904021014,-4.3,0.0164923533900862,67.7928633522302,3.54957440783941,1
438,65,13.6836111111111,896.295879894547,1.89008909001093,-4.3,0.0165096284637047,76.0292163831411,3.55287177055877,1
438,66,12.6836111111111,902.486933223963,1.88709881125283,-4.3,0.0165269634130271,84.5293681169385,3.5582710975096,1
438,67,11.6836111111111,910.734929367375,1.88311502911556,-4.3,0.0165500578022287,73.0680139471213,3.25487882907411,1
438,68,10.6836111111111,916.923786551872,1.88012581109545,11.7,0.0165673866023452,48.6468468016655,3.24411339235442,1
438,69,9.68361111111111,923.090812143324,1.87714713773477,-4.3,0.0165846542740013,38.4888685378202,3.5426629856921,1
438,70,8.68361111111111,929.229785649603,1.87418201353124,-4.3,0.0166018433998189,48.4256039303975,3.54507032221299,1
438,71,7.68361111111111,935.393101537132,1.87120513195757,-4.3,0.016619100684304,58.8733552032227,3.54758566683471,1
438,72,6.68361111111111,941.685657844797,1.86816582726096,11.7,0.0166367198419654,69.8339443237326,3.55090336036259,1
438,73,5.68361111111111,947.969145992521,1.86513090248561,-4.3,0.0166543136087791,81.0062929823436,3.55622535538021,1
438,74,4.68361111111111,954.260263143832,1.86209229290153,-4.3,0.0166719287368027,76.1027330679411,3.25434400277215,1
438,75,3.68361111111111,962.374683439581,1.85817302789868,-4.3,0.0166946491136308,44.4738948050004,3.23971757238042,1
438,76,2.68361111111111,968.639597881976,1.85514707422301,11.7,0.0167121908740695,42.4611807827852,3.54424513087752,1
438,77,1.68361111111111,974.797037807923,1.85217303073877,-4.3,0.0167294317058622,54.9926109829462,3.54713242708586,1
438,78,0.683611111111111,980.939175588913,1.84920637819055,-4.3,0.016746629691649,68.0499726603283,3.5507760643511,1
54,0,62.0169444444444,500.0,2.0815,11.7,0.0154,100.0,3.5842,1
54,1,61.0169444444444,504.372272333374,2.07938819246298,-4.3,0.0154122423625334,63.5008560864383,3.54349772281702,1
54,2,60.0169444444444,513.15947853405,2.07514397186805,-4.3,0.0154368465398953,29.7132034213271,3.5349243043825,1
54,3,59.0169444444444,521.931947675631,2.07090686927267,11.7,0.0154614094534918,50.1588456631141,3.25778414603207,1
54,4,58.0169444444444,526.252018739234,2.06882027494895,11.7,0.0154735056524699,84.605397069956,3.55369894363989,1
54,5,57.0169444444444,534.890048896379,2.06464810638305,-4.3,0.0154976921369099,51.7769855078862,3.5408715389594,1
54,6,56.0169444444444,543.742890142253,2.06037218406129,-4.3,0.0155224800923983,19.2472758304207,3.53055183554825,1
54,7,55.0169444444444,552.639885361133,2.05607493537057,-4.3,0.0155473916790112,75.1848376462563,3.26713345750108,1
54,8,54.0169444444444,557.009230516459,2.05396454166055,11.7,0.0155596258454461,76.9049891707267,3.54915165627319,1
54,9,53.0169444444444,565.683684075452,2.04977478059156,-4.3,0.0155839143154113,45.5744542441831,3.53982317272208,1
54,10,52.0169444444444,574.484321506271,2.04552407271247,-4.3,0.0156085561002176,14.5519168209074,3.52704055680606,1
54,11,51.0169444444444,583.220465935614,2.0413045149531,-4.3,0.0156330173046197,83.3629672840202,3.26822195787635,1
54,12,50.0169444444444,587.628015722349,2.03917566840611,11.7,0.0156453584440226,75.3589154789875,3.54878806719358,1
